employee_id,employee_name,email,department,job_title,job_level,employment_type,hire_date,tenure_years,work_location,work_city,work_type,salary,manager_id,cost_centre,status,gender,age_band,performance_rating,last_promotion_date,training_hours_ytd
EMP0114,Olivia Jones,emp0114@snowtelco.co.uk,Sales - B2B,Lead Sales Specialist,Lead,Full-time,2025-07-12,0.5,London HQ,London,Remote,71128.0,EMP0165,CC006,Active,Other,35-44,3,,12
EMP0115,Daniel Wilson,emp0115@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2017-11-29,8.2,SnowTelco Southampton Standard,Southampton,On-site,60790.0,EMP0087,CC001,Active,Other,25-34,4,2024-07-05,24
EMP0116,Thomas Wright,emp0116@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2024-10-04,1.3,SnowTelco London Airport 39,London,On-site,72986.0,EMP0044,CC001,Active,Other,35-44,5,2025-09-12,0
EMP0117,Harry Roberts,emp0117@snowtelco.co.uk,Finance,Senior Finance Specialist,Senior,Full-time,2018-07-07,7.6,Edinburgh Office,Edinburgh,Hybrid,70746.0,EMP0029,CC004,Active,Other,35-44,4,2022-10-04,61
EMP0118,Lucy Taylor,emp0118@snowtelco.co.uk,Executive,Mid Executive Specialist,Mid,Full-time,2022-02-20,3.9,London HQ,London,Hybrid,50544.0,EMP0369,CC015,Active,F,45-54,3,2023-11-01,72
EMP0119,James Wright,emp0119@snowtelco.co.uk,Executive,Entry Executive Specialist,Entry,Full-time,2021-09-17,4.4,Birmingham Office,Birmingham,Hybrid,26645.0,EMP0338,CC015,Active,M,25-34,3,2023-08-27,2
EMP0120,Harry Evans,emp0120@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2025-11-13,0.2,SnowTelco Birmingham Airport 8,Birmingham,On-site,35766.0,EMP0461,CC001,Active,M,25-34,5,,32
EMP0121,Harry Williams,emp0121@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Full-time,2025-12-05,0.1,London Contact Centre,London,Remote,36208.0,EMP0085,CC003,Active,F,25-34,3,,6
EMP0122,Emily Hall,emp0122@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Contract,2019-07-09,6.6,London HQ,London,Remote,49397.0,EMP0380,CC006,Active,F,35-44,5,2023-11-20,61
EMP0123,Olivia Jones,emp0123@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Part-time,2021-04-09,4.8,Manchester Office,Manchester,Remote,32697.0,EMP0277,CC002,Active,M,55+,4,2023-07-24,53
EMP0124,Sophie Smith,emp0124@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Full-time,2025-10-01,0.3,London Contact Centre,London,On-site,32075.0,EMP0464,CC003,Active,Other,25-34,2,,21
EMP0125,David Evans,emp0125@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2021-12-06,4.1,Birmingham Office,Birmingham,Hybrid,36133.0,EMP0463,CC002,Active,F,25-34,4,2025-12-20,6
EMP0126,Sarah Jones,emp0126@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2017-12-19,8.1,SnowTelco Plymouth Standard,Plymouth,On-site,34189.0,EMP0434,CC001,Active,F,25-34,5,2021-09-18,10
EMP0127,Harry Wright,emp0127@snowtelco.co.uk,Supply Chain,Junior Supply Chain Specialist,Junior,Full-time,2020-06-01,5.7,Manchester Office,Manchester,Remote,36259.0,EMP0183,CC012,Active,M,35-44,2,2025-08-28,76
EMP0128,William Evans,emp0128@snowtelco.co.uk,Customer Service,Lead Customer Service Specialist,Lead,Full-time,2021-08-29,4.4,Manchester Contact Centre,Manchester,Remote,90566.0,EMP0049,CC003,Active,Other,35-44,3,2024-03-10,56
EMP0129,Michael Brown,emp0129@snowtelco.co.uk,Network Engineering,Director of Network Engineering,Director,Full-time,2021-05-18,4.7,Birmingham Office,Birmingham,Hybrid,145706.0,,CC002,Active,Other,18-24,3,2021-12-29,37
EMP0130,Emily Williams,emp0130@snowtelco.co.uk,Retail Operations,VP of Retail Operations,VP,Part-time,2024-07-27,1.5,SnowTelco Plymouth Airport 3,Plymouth,On-site,178454.0,,CC001,Active,M,35-44,3,2025-05-08,40
EMP0131,Harry Davies,emp0131@snowtelco.co.uk,Sales - Consumer,Lead Sales Specialist,Lead,Part-time,2024-09-10,1.4,London HQ,London,Hybrid,82286.0,EMP0080,CC007,Active,F,25-34,2,2025-05-18,45
EMP0132,David Jones,emp0132@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Full-time,2024-07-27,1.5,Cardiff Office,Cardiff,Remote,49427.0,EMP0086,CC006,Active,M,25-34,4,2025-01-23,48
EMP0133,Thomas Jones,emp0133@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Contract,2020-06-16,5.6,SnowTelco London Retail 5,London,On-site,34579.0,EMP0152,CC001,Active,F,25-34,4,2023-12-22,41
EMP0134,Sophie Davies,emp0134@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Contract,2019-04-24,6.8,Glasgow Contact Centre,Glasgow,Remote,32550.0,EMP0468,CC003,Active,Other,45-54,4,2020-06-08,47
EMP0135,Charlotte White,emp0135@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2018-01-02,8.1,SnowTelco London Shopping 32,London,On-site,55728.0,EMP0004,CC001,Active,Other,35-44,5,2021-09-22,1
EMP0136,George Roberts,emp0136@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Full-time,2016-08-17,9.5,London Contact Centre,London,Hybrid,28817.0,EMP0254,CC003,Active,Other,45-54,4,2017-09-30,61
EMP0137,Thomas Evans,emp0137@snowtelco.co.uk,Sales - Consumer,Senior Sales Specialist,Senior,Contract,2021-12-10,4.1,Edinburgh Office,Edinburgh,Hybrid,58898.0,EMP0004,CC007,Active,F,35-44,3,2025-12-12,11
EMP0138,James Hall,emp0138@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2024-11-30,1.2,SnowTelco Brighton Standard,Brighton,On-site,50759.0,EMP0182,CC001,Active,F,55+,5,2025-06-05,30
EMP0139,Lucy Evans,emp0139@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2025-08-07,0.5,SnowTelco London Train 25,London,On-site,29448.0,EMP0356,CC001,Active,M,35-44,3,,7
EMP0140,Daniel Roberts,emp0140@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2025-05-25,0.7,SnowTelco London Airport 22,London,On-site,59286.0,EMP0039,CC001,Active,Other,35-44,3,,6
EMP0141,David Taylor,emp0141@snowtelco.co.uk,Product Management,Entry Product Management Specialist,Entry,Full-time,2022-01-23,4.0,London HQ,London,Hybrid,22847.0,EMP0104,CC011,Active,M,25-34,3,2024-02-02,20
EMP0142,Daniel Smith,emp0142@snowtelco.co.uk,IT,Mid IT Specialist,Mid,Full-time,2020-07-21,5.5,Birmingham Office,Birmingham,Remote,53889.0,EMP0419,CC009,Active,Other,18-24,3,2022-01-07,9
EMP0143,Michael White,emp0143@snowtelco.co.uk,IT,Mid IT Specialist,Mid,Full-time,2022-07-14,3.5,Manchester Office,Manchester,On-site,54769.0,EMP0325,CC009,Active,Other,45-54,4,2023-06-12,11
EMP0144,George Evans,emp0144@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Full-time,2017-04-07,8.8,London Contact Centre,London,Remote,23122.0,EMP0091,CC003,Active,F,35-44,4,2021-03-26,8
EMP0145,James Davies,emp0145@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2021-02-23,4.9,SnowTelco Edinburgh Shopping 3,Edinburgh,On-site,47890.0,EMP0148,CC001,Active,Other,35-44,1,2025-08-05,55
EMP0146,James Johnson,emp0146@snowtelco.co.uk,Network Engineering,Senior Network Engineering Specialist,Senior,Full-time,2019-01-13,7.0,Manchester Office,Manchester,Hybrid,73151.0,EMP0009,CC002,Active,M,45-54,4,2021-07-21,68
EMP0147,Emily Hall,emp0147@snowtelco.co.uk,Sales - Consumer,Mid Sales Specialist,Mid,Full-time,2018-10-30,7.3,Manchester Office,Manchester,Remote,52308.0,EMP0256,CC007,Active,F,25-34,4,2023-04-23,78
EMP0148,Olivia Brown,emp0148@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Full-time,2021-08-03,4.5,Glasgow Contact Centre,Glasgow,Hybrid,25879.0,EMP0215,CC003,Active,F,45-54,4,2025-03-09,6
EMP0149,William Thomas,emp0149@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Part-time,2016-09-22,9.4,SnowTelco Manchester Train 2,Manchester,On-site,45505.0,EMP0227,CC001,Active,M,25-34,4,2021-07-27,64
EMP0150,Emily Jones,emp0150@snowtelco.co.uk,Sales - B2B,Senior Sales Specialist,Senior,Full-time,2016-05-10,9.7,Cardiff Office,Cardiff,On-site,73027.0,EMP0180,CC006,Active,M,35-44,3,2024-06-27,37
EMP0151,Charlotte Walker,emp0151@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2021-12-16,4.1,Glasgow Contact Centre,Glasgow,Hybrid,65213.0,EMP0098,CC003,Active,Other,18-24,2,2023-04-14,79
EMP0152,Amelia Evans,emp0152@snowtelco.co.uk,Finance,Senior Finance Specialist,Senior,Part-time,2017-08-30,8.4,Edinburgh Office,Edinburgh,Hybrid,67811.0,EMP0167,CC004,Active,Other,25-34,2,2024-09-13,9
EMP0153,Lucy Williams,emp0153@snowtelco.co.uk,Facilities,Director of Facilities,Director,Full-time,2017-01-23,9.0,Edinburgh Office,Edinburgh,Hybrid,132204.0,,CC013,On Leave,M,25-34,3,2018-12-22,17
EMP0154,George Williams,emp0154@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2021-04-03,4.8,Birmingham Office,Birmingham,Remote,52087.0,EMP0385,CC002,On Leave,Other,18-24,4,2022-01-02,60
EMP0155,George White,emp0155@snowtelco.co.uk,Retail Operations,Manager of Retail Operations,Manager,Part-time,2024-08-01,1.5,SnowTelco Southampton Retail 3,Southampton,On-site,95086.0,EMP0040,CC001,Active,Other,35-44,3,2025-10-16,31
EMP0156,George Walker,emp0156@snowtelco.co.uk,IT,Manager of IT,Manager,Full-time,2018-06-09,7.6,London HQ,London,Hybrid,84053.0,EMP0041,CC009,Active,M,25-34,4,2024-08-09,38
EMP0157,Charlotte White,emp0157@snowtelco.co.uk,Customer Service,C-Suite of Customer Service,C-Suite,Full-time,2023-02-13,3.0,Manchester Contact Centre,Manchester,Hybrid,286880.0,,CC003,Active,M,25-34,2,2025-03-20,32
EMP0158,Emily Wilson,emp0158@snowtelco.co.uk,Customer Service,Director of Customer Service,Director,Full-time,2016-06-30,9.6,London Contact Centre,London,On-site,136556.0,,CC003,Active,M,35-44,4,2024-03-22,27
EMP0159,Amelia White,emp0159@snowtelco.co.uk,Marketing,Junior Marketing Specialist,Junior,Full-time,2024-12-20,1.1,Edinburgh Office,Edinburgh,Hybrid,33546.0,EMP0032,CC005,Active,M,25-34,5,2025-09-04,75
EMP0160,James Johnson,emp0160@snowtelco.co.uk,Marketing,Senior Marketing Specialist,Senior,Full-time,2018-07-18,7.5,Birmingham Office,Birmingham,Remote,71119.0,EMP0147,CC005,Active,M,35-44,5,2025-02-05,45
EMP0161,Daniel Hall,emp0161@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Part-time,2016-06-20,9.6,SnowTelco London Shopping 16,London,On-site,26891.0,EMP0318,CC001,Active,Other,25-34,4,2017-05-01,71
EMP0162,Olivia Williams,emp0162@snowtelco.co.uk,Sales - Consumer,Junior Sales Specialist,Junior,Full-time,2019-06-11,6.6,Birmingham Office,Birmingham,Hybrid,32685.0,EMP0130,CC007,Active,M,45-54,3,2020-03-15,22
EMP0163,Emily Brown,emp0163@snowtelco.co.uk,Customer Service,Entry Customer Service Specialist,Entry,Full-time,2017-07-18,8.5,Glasgow Contact Centre,Glasgow,On-site,23959.0,EMP0120,CC003,Active,Other,35-44,1,2026-01-10,31
EMP0164,Emily Jones,emp0164@snowtelco.co.uk,Retail Operations,Junior Retail Operations Specialist,Junior,Full-time,2022-06-22,3.6,SnowTelco Manchester Shopping 3,Manchester,On-site,34929.0,EMP0463,CC001,Active,Other,35-44,3,2025-03-20,24
EMP0165,Amelia Jones,emp0165@snowtelco.co.uk,Retail Operations,Director of Retail Operations,Director,Full-time,2017-03-25,8.9,SnowTelco London Airport 40,London,On-site,127517.0,,CC001,Active,M,45-54,2,2019-07-22,79
EMP0166,James Wilson,emp0166@snowtelco.co.uk,IT,Entry IT Specialist,Entry,Full-time,2022-12-02,3.2,Manchester Office,Manchester,On-site,25332.0,EMP0177,CC009,Active,M,18-24,4,2025-06-17,45
EMP0167,Daniel Wilson,emp0167@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2023-03-22,2.9,London HQ,London,Hybrid,42973.0,EMP0119,CC002,Active,Other,45-54,1,2025-06-25,47
EMP0168,Thomas Williams,emp0168@snowtelco.co.uk,Sales - Consumer,Junior Sales Specialist,Junior,Full-time,2016-06-03,9.7,Cardiff Office,Cardiff,Hybrid,36059.0,EMP0088,CC007,Active,Other,45-54,2,2023-02-02,41
EMP0169,Michael White,emp0169@snowtelco.co.uk,Supply Chain,Entry Supply Chain Specialist,Entry,Full-time,2020-05-28,5.7,Edinburgh Office,Edinburgh,Hybrid,22188.0,EMP0445,CC012,Active,Other,35-44,3,2023-11-02,46
EMP0170,David Jones,emp0170@snowtelco.co.uk,Marketing,Entry Marketing Specialist,Entry,Full-time,2017-11-28,8.2,Cardiff Office,Cardiff,Hybrid,23376.0,EMP0462,CC005,Active,F,35-44,4,2023-11-07,63
EMP0171,Emma Evans,emp0171@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2016-09-02,9.4,Cardiff Office,Cardiff,Hybrid,39475.0,EMP0257,CC002,Active,Other,45-54,4,2019-02-13,23
EMP0172,James Evans,emp0172@snowtelco.co.uk,IT,Mid IT Specialist,Mid,Full-time,2018-06-28,7.6,Cardiff Office,Cardiff,Remote,43057.0,EMP0031,CC009,Active,M,55+,2,2021-06-13,43
EMP0173,Michael Evans,emp0173@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2016-03-11,9.9,SnowTelco Coventry Airport 3,Coventry,On-site,71185.0,EMP0078,CC001,Active,F,18-24,3,2022-04-08,35
EMP0174,Emily Evans,emp0174@snowtelco.co.uk,Product Management,Director of Product Management,Director,Part-time,2023-07-28,2.5,Manchester Office,Manchester,Remote,152703.0,,CC011,Active,M,25-34,4,2024-04-02,76
EMP0175,Emily White,emp0175@snowtelco.co.uk,Executive,Mid Executive Specialist,Mid,Full-time,2023-09-21,2.4,Edinburgh Office,Edinburgh,Hybrid,43150.0,EMP0461,CC015,Active,Other,35-44,3,2024-07-30,14
EMP0176,David Thompson,emp0176@snowtelco.co.uk,Customer Service,Lead Customer Service Specialist,Lead,Full-time,2017-04-04,8.8,Glasgow Contact Centre,Glasgow,Remote,82651.0,EMP0059,CC003,Active,M,25-34,3,2025-09-13,66
EMP0177,Lucy Roberts,emp0177@snowtelco.co.uk,Sales - B2B,Entry Sales Specialist,Entry,Full-time,2023-03-02,2.9,Birmingham Office,Birmingham,Remote,22964.0,EMP0031,CC006,Active,M,25-34,5,2024-07-18,59
EMP0178,Michael Thompson,emp0178@snowtelco.co.uk,Retail Operations,Senior Retail Operations Specialist,Senior,Full-time,2021-01-30,5.0,SnowTelco Oxford Airport 2,Oxford,On-site,65144.0,EMP0073,CC001,Active,Other,25-34,1,2022-07-29,55
EMP0179,Sarah Taylor,emp0179@snowtelco.co.uk,Finance,Junior Finance Specialist,Junior,Full-time,2025-06-25,0.6,Manchester Office,Manchester,On-site,29206.0,EMP0457,CC004,Active,Other,18-24,3,,12
EMP0180,Daniel Davies,emp0180@snowtelco.co.uk,Customer Service,Lead Customer Service Specialist,Lead,Full-time,2025-03-07,0.9,London Contact Centre,London,Hybrid,70807.0,EMP0140,CC003,Active,M,35-44,4,,44
EMP0181,Michael Wright,emp0181@snowtelco.co.uk,Customer Service,VP of Customer Service,VP,Full-time,2018-12-20,7.1,Glasgow Contact Centre,Glasgow,Remote,246583.0,,CC003,Active,M,35-44,3,2019-09-22,72
EMP0182,George Wilson,emp0182@snowtelco.co.uk,Retail Operations,Lead Retail Operations Specialist,Lead,Full-time,2018-09-07,7.4,SnowTelco Exeter Standard,Exeter,On-site,85495.0,EMP0183,CC001,Active,Other,35-44,1,2023-11-09,13
EMP0183,Emily Walker,emp0183@snowtelco.co.uk,Retail Operations,Manager of Retail Operations,Manager,Full-time,2016-04-02,9.8,SnowTelco Sheffield High 6,Sheffield,On-site,86400.0,EMP0015,CC001,Active,M,25-34,5,2022-08-14,23
EMP0184,Sophie Jones,emp0184@snowtelco.co.uk,Sales - B2B,Mid Sales Specialist,Mid,Full-time,2018-09-04,7.4,Edinburgh Office,Edinburgh,Hybrid,47253.0,EMP0010,CC006,Active,Other,18-24,3,2024-10-02,42
EMP0185,Emily Roberts,emp0185@snowtelco.co.uk,Executive,Junior Executive Specialist,Junior,Part-time,2022-12-24,3.1,Manchester Office,Manchester,On-site,37622.0,EMP0232,CC015,Active,F,45-54,1,2024-12-05,45
EMP0186,Amelia Johnson,emp0186@snowtelco.co.uk,Supply Chain,Mid Supply Chain Specialist,Mid,Full-time,2025-02-24,0.9,Manchester Office,Manchester,Hybrid,39341.0,EMP0258,CC012,Active,Other,35-44,4,,8
EMP0187,William Roberts,emp0187@snowtelco.co.uk,Executive,Mid Executive Specialist,Mid,Full-time,2025-11-20,0.2,Cardiff Office,Cardiff,Hybrid,48117.0,EMP0347,CC015,Active,F,45-54,3,,20
EMP0188,Thomas Williams,emp0188@snowtelco.co.uk,Customer Service,Junior Customer Service Specialist,Junior,Part-time,2016-04-30,9.8,London Contact Centre,London,Hybrid,35242.0,EMP0075,CC003,On Leave,Other,18-24,4,2017-05-10,15
EMP0189,Emma Hall,emp0189@snowtelco.co.uk,Sales - Consumer,Lead Sales Specialist,Lead,Full-time,2016-05-03,9.7,Cardiff Office,Cardiff,Hybrid,73421.0,EMP0191,CC007,Active,Other,45-54,4,2022-04-25,0
EMP0190,Michael White,emp0190@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Part-time,2019-02-14,7.0,Manchester Office,Manchester,On-site,29193.0,EMP0241,CC002,Active,Other,25-34,4,2019-10-14,55
EMP0191,Emma Evans,emp0191@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2019-05-20,6.7,SnowTelco Glasgow Flagship,Glasgow,On-site,27914.0,EMP0092,CC001,Active,M,55+,3,2020-11-12,66
EMP0192,David Roberts,emp0192@snowtelco.co.uk,HR,Senior HR Specialist,Senior,Full-time,2020-12-07,5.1,Edinburgh Office,Edinburgh,On-site,68215.0,EMP0097,CC008,Active,F,35-44,4,2023-05-06,11
EMP0193,Amelia Taylor,emp0193@snowtelco.co.uk,Sales - Consumer,Mid Sales Specialist,Mid,Full-time,2020-09-27,5.3,Cardiff Office,Cardiff,Hybrid,42823.0,EMP0234,CC007,Active,Other,35-44,3,2024-04-02,60
EMP0194,Harry Brown,emp0194@snowtelco.co.uk,Customer Service,Senior Customer Service Specialist,Senior,Full-time,2017-01-31,9.0,London Contact Centre,London,Hybrid,60568.0,EMP0012,CC003,Active,Other,35-44,4,2020-09-28,20
EMP0195,Sophie Smith,emp0195@snowtelco.co.uk,Network Engineering,Entry Network Engineering Specialist,Entry,Full-time,2019-12-01,6.2,Edinburgh Office,Edinburgh,Hybrid,26654.0,EMP0035,CC002,Active,Other,25-34,4,2025-03-15,47
EMP0196,George White,emp0196@snowtelco.co.uk,Marketing,Senior Marketing Specialist,Senior,Part-time,2023-01-26,3.0,Edinburgh Office,Edinburgh,Hybrid,71903.0,EMP0191,CC005,Active,Other,35-44,4,2026-01-12,36
EMP0197,Michael Johnson,emp0197@snowtelco.co.uk,Product Management,Mid Product Management Specialist,Mid,Full-time,2024-10-21,1.3,Cardiff Office,Cardiff,Hybrid,50738.0,EMP0072,CC011,Active,Other,35-44,1,2025-05-31,23
EMP0198,Sarah Brown,emp0198@snowtelco.co.uk,Customer Service,Lead Customer Service Specialist,Lead,Full-time,2020-06-14,5.6,Glasgow Contact Centre,Glasgow,On-site,70182.0,EMP0037,CC003,Active,F,18-24,3,2024-04-17,31
EMP0199,David Evans,emp0199@snowtelco.co.uk,Supply Chain,Entry Supply Chain Specialist,Entry,Full-time,2017-05-29,8.7,Cardiff Office,Cardiff,Hybrid,23969.0,EMP0406,CC012,Notice Period,Other,18-24,4,2018-10-28,19
EMP0200,George Jones,emp0200@snowtelco.co.uk,Sales - Consumer,Junior Sales Specialist,Junior,Full-time,2020-10-09,5.3,Edinburgh Office,Edinburgh,Hybrid,31709.0,EMP0137,CC007,Active,Other,35-44,5,2025-08-22,79
EMP0201,Charlotte Johnson,emp0201@snowtelco.co.uk,Customer Service,Lead Customer Service Specialist,Lead,Full-time,2019-07-12,6.6,Manchester Contact Centre,Manchester,On-site,87795.0,EMP0099,CC003,Active,M,45-54,5,2024-05-08,1
EMP0202,David Wright,emp0202@snowtelco.co.uk,Security,Junior Security Specialist,Junior,Full-time,2024-09-26,1.3,Edinburgh Office,Edinburgh,On-site,34981.0,EMP0252,CC014,Active,M,18-24,2,2025-12-12,34
EMP0203,James Hall,emp0203@snowtelco.co.uk,HR,Junior HR Specialist,Junior,Full-time,2022-02-13,4.0,Manchester Office,Manchester,Remote,34066.0,EMP0178,CC008,Active,F,18-24,3,2023-09-24,45
EMP0204,Sarah Johnson,emp0204@snowtelco.co.uk,Executive,Junior Executive Specialist,Junior,Full-time,2018-10-04,7.3,London HQ,London,Remote,29281.0,EMP0399,CC015,Active,Other,45-54,3,2020-11-30,52
EMP0205,Emily White,emp0205@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2016-06-23,9.6,London HQ,London,On-site,45086.0,EMP0179,CC002,Active,F,35-44,1,2025-04-17,30
EMP0206,James Jones,emp0206@snowtelco.co.uk,Retail Operations,Mid Retail Operations Specialist,Mid,Full-time,2020-05-15,5.7,SnowTelco Swansea Standard,Swansea,On-site,39461.0,EMP0106,CC001,Active,Other,45-54,4,2021-11-03,35
EMP0207,Amelia Thomas,emp0207@snowtelco.co.uk,Customer Service,Mid Customer Service Specialist,Mid,Full-time,2023-10-21,2.3,Manchester Contact Centre,Manchester,On-site,49840.0,EMP0126,CC003,Active,M,18-24,1,2025-02-03,30
EMP0208,Sophie Thompson,emp0208@snowtelco.co.uk,Network Engineering,Mid Network Engineering Specialist,Mid,Full-time,2018-08-25,7.4,Birmingham Office,Birmingham,Hybrid,40257.0,EMP0237,CC002,On Leave,Other,35-44,3,2025-08-07,69
EMP0209,Lucy Brown,emp0209@snowtelco.co.uk,Retail Operations,Entry Retail Operations Specialist,Entry,Full-time,2019-06-14,6.6,SnowTelco Sheffield High 3,Sheffield,On-site,25887.0,EMP0210,CC001,Active,F,35-44,4,2021-09-21,66
EMP0210,Sarah Thompson,emp0210@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2016-04-24,9.8,Manchester Office,Manchester,Remote,36785.0,EMP0498,CC002,Active,M,35-44,3,2022-07-06,14
EMP0211,Lucy Jones,emp0211@snowtelco.co.uk,Sales - B2B,Junior Sales Specialist,Junior,Full-time,2019-10-03,6.3,Edinburgh Office,Edinburgh,On-site,36131.0,EMP0055,CC006,Active,F,35-44,5,2024-10-17,3
EMP0212,Amelia Thompson,emp0212@snowtelco.co.uk,Network Engineering,Junior Network Engineering Specialist,Junior,Full-time,2016-03-09,9.9,London HQ,London,Remote,28442.0,EMP0238,CC002,Active,F,25-34,3,2020-01-13,60
EMP0213,Amelia Thompson,emp0213@snowtelco.co.uk,Sales - B2B,Senior Sales Specialist,Senior,Full-time,2019-03-06,6.9,Edinburgh Office,Edinburgh,On-site,58734.0,EMP0095,CC006,Active,F,45-54,3,2020-10-08,79
